wsid,wsnm,elvt,lat,lon,inme,city,prov,mdct,date,yr,mo,da,hr,prcp,stp,smax,smin,gbrd,temp,dewp,tmax,dmax,tmin,dmin,hmdy,hmax,hmin,wdsp,wdct,gust
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,31/10/2006 17:00,31/10/2006,2006,10,31,17,1,1010.6,1011,1010.5,2733.717,26,20.5,27.9,22.3,26,20.3,71,74,66,5.9,25,12.1
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,31/10/2006 18:00,31/10/2006,2006,10,31,18,,1010.3,1010.6,1010.2,1771.085,26.3,22.3,26.8,22.3,25.3,20.6,79,81,71,4.6,37,12.1
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,31/10/2006 19:00,31/10/2006,2006,10,31,19,,1009.8,1010.3,1009.7,1619.683,26,21.7,27,22.2,26,21.3,77,79,73,5.6,28,11.5
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,31/10/2006 20:00,31/10/2006,2006,10,31,20,,1010.3,1010.4,1009.7,496.554,25.2,22,26.3,22,25.2,21.5,82,82,76,4.5,14,10.9
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,31/10/2006 21:00,31/10/2006,2006,10,31,21,,1011.2,1011.2,1010.3,51.637,25,21.8,25.3,22.1,25,21.8,82,83,82,4.5,26,8.8
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,31/10/2006 22:00,31/10/2006,2006,10,31,22,,1011.6,1011.7,1011.2,0,24.9,21.7,25.1,22,24.7,21.7,82,85,82,3.8,29,8.8
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,31/10/2006 23:00,31/10/2006,2006,10,31,23,,1012.6,1012.6,1011.5,,24.9,21.5,24.9,21.7,24.8,21.4,82,83,81,2.8,26,7.6
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,01/11/2006 0:00,01/11/2006,2006,11,1,0,,1013.4,1013.4,1012.6,,24.8,21.9,24.9,21.9,24.7,21.5,84,84,81,2.1,3,6.7
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,01/11/2006 1:00,01/11/2006,2006,11,1,1,,1013.9,1013.9,1013.4,,24.8,21.7,24.8,21.9,24.7,21.7,83,84,83,3.3,11,8
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,01/11/2006 2:00,01/11/2006,2006,11,1,2,,1013.9,1014,1013.8,,24.6,21.3,24.9,21.7,24.6,21.2,82,83,80,2.7,360,8
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,01/11/2006 3:00,01/11/2006,2006,11,1,3,,1013.4,1013.9,1013.4,,24.3,21.5,24.6,21.6,24.2,21.3,84,85,82,2.8,5,6.8
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,01/11/2006 4:00,01/11/2006,2006,11,1,4,1,1012.8,1013.4,1012.8,,23.3,22,24.4,22,23.3,21.5,92,92,84,3,344,8.2
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,01/11/2006 5:00,01/11/2006,2006,11,1,5,0.4,1012.4,1012.8,1012.4,,23.2,21.9,23.4,22.1,23.1,21.8,93,94,91,2.4,1,8.2
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,01/11/2006 6:00,01/11/2006,2006,11,1,6,,1012.4,1012.5,1012.3,,23.3,21.2,23.3,21.9,23.1,21.2,88,93,88,3.4,11,7.7
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,01/11/2006 7:00,01/11/2006,2006,11,1,7,,1012.9,1012.9,1012.4,,23,21.5,23.3,21.5,22.8,20.9,92,92,87,1.9,357,6.3
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,01/11/2006 8:00,01/11/2006,2006,11,1,8,,1013.5,1013.5,1012.9,,23.3,21.8,23.4,21.9,23,21.5,91,92,90,2.3,12,6.4
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,01/11/2006 9:00,01/11/2006,2006,11,1,9,0.6,1014,1014,1013.5,148.773,23.6,21.9,23.6,22.2,23,21.7,91,94,91,2.8,14,5.9
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,01/11/2006 10:00,01/11/2006,2006,11,1,10,,1014.4,1014.4,1013.9,854.08,24.8,22.1,24.8,22.4,23.6,22,85,91,85,3,8,7.4
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,01/11/2006 11:00,01/11/2006,2006,11,1,11,,1015.2,1015.2,1014.4,933.388,25.6,21.8,26.1,22.5,24.4,21.4,79,87,77,3.2,13,7.9
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,01/11/2006 12:00,01/11/2006,2006,11,1,12,,1015,1015.2,1015,1907.549,26,21.8,26.6,22.3,25.5,21.2,78,80,74,3.5,4,7.4
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,01/11/2006 13:00,01/11/2006,2006,11,1,13,,1014.5,1015,1014.5,2442.185,27.9,21.8,27.9,22.2,25.3,20.8,70,78,70,3.6,24,8.3
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,01/11/2006 14:00,01/11/2006,2006,11,1,14,,1014.2,1014.4,1014.2,2876.636,27.3,21.9,28.7,22.4,26.6,21,72,74,64,4,39,9.8
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,01/11/2006 15:00,01/11/2006,2006,11,1,15,,1013.5,1014.3,1013.5,2376.946,26.9,21.4,28.3,22.7,26.4,21.2,72,75,68,4.1,46,10.3
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,01/11/2006 16:00,01/11/2006,2006,11,1,16,,1012.8,1013.5,1012.7,3258.483,26.4,21,28.3,22.3,26.4,20.9,72,73,68,5.7,44,12.8
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,01/11/2006 17:00,01/11/2006,2006,11,1,17,0.2,1012.3,1012.8,1012.2,2423.536,26.3,21.8,27.2,23.1,25.3,21.1,76,85,72,5.8,45,12.5
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,01/11/2006 18:00,01/11/2006,2006,11,1,18,,1012.1,1012.4,1012.1,1479.335,25.4,21.5,26.9,21.9,25.4,20.9,79,79,71,4.5,32,11.8
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,01/11/2006 19:00,01/11/2006,2006,11,1,19,0.6,1011.8,1012.2,1011.7,631.581,24.9,21.9,25.4,22.1,24.5,21.3,84,86,79,5.1,48,13.5
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,01/11/2006 20:00,01/11/2006,2006,11,1,20,,1012.1,1012.1,1011.8,144.547,24.9,21.9,25,22.1,24.9,21.8,84,84,83,3.8,44,11.3
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,01/11/2006 21:00,01/11/2006,2006,11,1,21,,1012.5,1012.5,1012.1,41.919,24.8,21.8,25,21.9,24.8,21.7,83,84,82,4.3,29,11.2
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,01/11/2006 22:00,01/11/2006,2006,11,1,22,,1013.4,1013.4,1012.5,0,24.8,21.8,24.9,21.8,24.8,21.6,83,83,82,3.6,37,9.3
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,01/11/2006 23:00,01/11/2006,2006,11,1,23,,1014.2,1014.2,1013.4,,24.8,21.8,24.9,21.9,24.8,21.7,84,84,83,3.5,35,9.1
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,02/11/2006 0:00,02/11/2006,2006,11,2,0,,1014.9,1014.9,1014.2,,24.7,21.7,24.8,21.8,24.7,21.7,83,84,83,2.8,13,8.2
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,02/11/2006 1:00,02/11/2006,2006,11,2,1,,1014.6,1014.9,1014.6,,24.4,21.6,24.8,21.8,24.4,21.6,84,85,83,4.5,13,8.4
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,02/11/2006 2:00,02/11/2006,2006,11,2,2,,1014.2,1014.6,1014.2,,23.9,21.5,24.4,21.6,23.8,21.5,86,87,84,2.4,2,8.4
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,02/11/2006 3:00,02/11/2006,2006,11,2,3,,1013.7,1014.2,1013.7,,24,21.6,24.1,21.6,23.9,21.4,86,87,85,2.2,10,5.8
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,02/11/2006 4:00,02/11/2006,2006,11,2,4,,1013.2,1013.7,1013.2,,23.2,21.7,24.1,21.8,23.1,21.5,91,91,86,2.1,359,6.7
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,02/11/2006 5:00,02/11/2006,2006,11,2,5,,1012.7,1013.3,1012.7,,23.6,21.7,23.6,21.7,23.2,21.6,89,91,89,2.8,13,5.5
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,02/11/2006 6:00,02/11/2006,2006,11,2,6,,1012.5,1012.7,1012.5,,23.6,21.6,23.6,21.7,23.5,21.6,89,89,89,2.9,18,7
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,02/11/2006 7:00,02/11/2006,2006,11,2,7,,1012.7,1012.8,1012.5,,23.1,21.7,23.6,21.8,23,21.6,92,93,89,1.2,348,5.7
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,02/11/2006 8:00,02/11/2006,2006,11,2,8,,1012.6,1012.7,1012.6,,23.4,21.6,23.4,21.8,23.1,21.6,90,92,90,3.4,19,6.2
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,02/11/2006 9:00,02/11/2006,2006,11,2,9,,1013.5,1013.5,1012.6,145.158,23.9,21.7,23.9,21.7,23.4,21.6,88,90,88,2.6,13,6.2
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,02/11/2006 10:00,02/11/2006,2006,11,2,10,,1014.1,1014.1,1013.5,510.311,23.5,22.2,24.5,22.2,23.3,21.7,93,93,86,1.3,338,6.7
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,02/11/2006 11:00,02/11/2006,2006,11,2,11,0.2,1014.1,1014.2,1014,1506.546,27.1,21.1,27.3,22.9,23.5,21,70,93,69,2.3,356,6
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,02/11/2006 12:00,02/11/2006,2006,11,2,12,,1014,1014.1,1013.9,2384.456,28.8,20.9,28.8,21.8,27.1,20.2,62,72,62,3.2,329,7.8
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,02/11/2006 13:00,02/11/2006,2006,11,2,13,,1013.5,1014,1013.5,2682.271,29.4,20.5,29.4,21,27.5,19.9,59,64,58,4.4,5,8.7
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,02/11/2006 14:00,02/11/2006,2006,11,2,14,,1012.8,1013.6,1012.8,3488.367,30.1,20,30.2,20.6,29.1,19.2,55,59,54,4.9,16,9.3
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,02/11/2006 15:00,02/11/2006,2006,11,2,15,,1012.1,1012.9,1012.1,2611.909,29.2,21.6,30.7,21.7,28.9,19.5,64,65,53,3.5,34,9.3
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,02/11/2006 16:00,02/11/2006,2006,11,2,16,,1011.1,1012.1,1011.1,2440.693,29.9,22.1,30.6,22.4,28.4,19.9,63,68,54,4.3,34,9.5
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,02/11/2006 17:00,02/11/2006,2006,11,2,17,,1010.2,1011.1,1010.2,3063.3,29.4,22,30.1,22.3,29,21.6,65,66,62,4.7,41,10.2
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,02/11/2006 18:00,02/11/2006,2006,11,2,18,,1009.5,1010.2,1009.5,2577.906,28.8,21.9,30,22.3,28.5,21.3,66,66,62,4.9,24,11.4
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,02/11/2006 19:00,02/11/2006,2006,11,2,19,,1009.3,1009.5,1009.3,1422.817,27.1,22.1,29.1,22.1,27,21.6,74,75,65,4.7,32,10.6
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,02/11/2006 20:00,02/11/2006,2006,11,2,20,,1009.8,1009.8,1009.1,772.898,26.3,22,27.2,22.2,26.3,21.9,77,77,74,4.9,30,10.6
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,02/11/2006 21:00,02/11/2006,2006,11,2,21,,1010.5,1010.5,1009.7,64.623,25.3,22.1,26.3,22.2,25.3,22,82,82,77,3.8,18,10.2
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,02/11/2006 22:00,02/11/2006,2006,11,2,22,,1011.4,1011.4,1010.5,0,24.9,22.2,25.3,22.2,24.9,22.1,85,85,82,3.3,17,9.4
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,02/11/2006 23:00,02/11/2006,2006,11,2,23,,1012.1,1012.1,1011.4,,25,21.9,25,22.2,24.9,21.9,83,85,83,3.5,24,8.4
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,03/11/2006 0:00,03/11/2006,2006,11,3,0,,1013.1,1013.2,1012.1,,24.7,21.7,25,21.9,24.7,21.7,83,83,83,2.9,12,8.9
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,03/11/2006 1:00,03/11/2006,2006,11,3,1,,1013.2,1013.3,1013,,24.8,21.4,24.8,21.7,24.7,21.4,82,83,81,3.7,19,8.1
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,03/11/2006 2:00,03/11/2006,2006,11,3,2,,1012.9,1013.3,1012.9,,24.5,21.5,24.8,21.5,24.5,21.3,83,83,81,2.1,6,7.4
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,03/11/2006 3:00,03/11/2006,2006,11,3,3,,1012.4,1012.9,1012.4,,24.7,21.3,24.9,21.5,24.5,21.2,81,84,80,2.5,8,5.9
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,03/11/2006 4:00,03/11/2006,2006,11,3,4,,1011.6,1012.4,1011.6,,24.3,21.4,24.8,21.4,24.3,21.3,84,84,81,2.9,15,5.7
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,03/11/2006 5:00,03/11/2006,2006,11,3,5,,1010.9,1011.6,1010.9,,24,21.6,24.3,21.6,24,21.4,87,87,84,1.5,346,5.6
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,03/11/2006 6:00,03/11/2006,2006,11,3,6,,1010.8,1010.9,1010.6,,24.1,21.1,24.2,21.7,23.9,21.1,83,88,83,1.3,347,5.1
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,03/11/2006 7:00,03/11/2006,2006,11,3,7,,1011.1,1011.1,1010.7,,24.8,20.4,24.8,21.1,23.9,20.4,77,84,77,2.4,355,5.4
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,03/11/2006 8:00,03/11/2006,2006,11,3,8,,1011.5,1011.5,1011.1,,24.6,20.3,24.9,20.4,24.4,20.2,77,78,76,2.4,6,6
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,03/11/2006 9:00,03/11/2006,2006,11,3,9,,1011.8,1011.9,1011.5,45.195,24.4,20.5,24.6,20.6,24.3,20.3,79,80,77,1.4,1,6
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,03/11/2006 10:00,03/11/2006,2006,11,3,10,,1012.4,1012.4,1011.8,339.94,24.7,20.9,24.7,21.2,24.2,20.4,80,83,78,2,16,4.1
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,03/11/2006 11:00,03/11/2006,2006,11,3,11,,1012.6,1012.6,1012.3,622.879,25.6,21,25.6,21.1,24.7,20.6,76,80,75,2.1,8,4.7
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,03/11/2006 12:00,03/11/2006,2006,11,3,12,,1012.5,1012.7,1012.5,687.982,26,21,26,21.1,25.5,20.6,74,76,74,2.1,14,4.7
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,03/11/2006 13:00,03/11/2006,2006,11,3,13,,1012.3,1012.5,1012.3,1035.91,27.5,21.1,27.6,21.6,26,20.8,68,74,68,1.7,16,4
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,03/11/2006 14:00,03/11/2006,2006,11,3,14,,1011.6,1012.3,1011.6,1201.132,28.9,21.6,28.9,21.7,27.2,20.9,65,70,63,2.2,11,4.8
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,03/11/2006 15:00,03/11/2006,2006,11,3,15,,1010.7,1011.6,1010.7,2792.932,29.9,21.3,30.9,22.2,28.9,21,60,65,58,3.2,15,6.1
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,03/11/2006 16:00,03/11/2006,2006,11,3,16,,1009.8,1010.7,1009.7,3019.48,30.3,21.4,31.3,22.3,29.5,20.7,59,63,56,3.3,14,6.4
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,03/11/2006 17:00,03/11/2006,2006,11,3,17,,1009,1009.8,1009,1482.393,28.4,22.1,30.4,22.3,28.4,21.1,69,69,59,3.2,68,6.5
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,03/11/2006 18:00,03/11/2006,2006,11,3,18,0.2,1008.8,1009.1,1008.8,279.558,26.1,22.5,28.4,22.6,26.1,21.9,81,81,69,2.4,62,6.2
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,03/11/2006 19:00,03/11/2006,2006,11,3,19,0.4,1008.7,1008.9,1008.6,488.425,25.6,22.6,26.1,23.2,25.6,22.5,83,85,81,2.6,35,6.1
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,03/11/2006 20:00,03/11/2006,2006,11,3,20,1.4,1009,1009,1008.6,154.491,24.8,23.1,25.7,23.2,24.8,22.6,90,90,83,1.3,22,5
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,03/11/2006 21:00,03/11/2006,2006,11,3,21,0.2,1009.9,1009.9,1008.9,22.551,24.6,23.1,25,23.3,24.6,22.9,91,92,89,0.8,31,3.8
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,03/11/2006 22:00,03/11/2006,2006,11,3,22,3.6,1010.5,1010.6,1009.9,0,24.2,23,24.8,23.2,24.2,22.7,93,93,88,1.4,78,3.3
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,03/11/2006 23:00,03/11/2006,2006,11,3,23,4.4,1010.9,1010.9,1010.4,,24.1,22.9,24.2,23.2,24.1,22.9,93,94,93,1.9,50,4
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,04/11/2006 0:00,04/11/2006,2006,11,4,0,0.4,1011.5,1011.6,1010.9,,23.9,22.6,24.1,22.9,23.8,22.6,93,94,92,1.9,22,5.1
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,04/11/2006 1:00,04/11/2006,2006,11,4,1,,1011.9,1012,1011.5,,23.6,22.6,23.9,22.7,23.6,22.6,94,95,93,1.8,347,4.2
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,04/11/2006 2:00,04/11/2006,2006,11,4,2,6.2,1011.4,1012,1011.4,,23.5,22.7,23.6,22.7,23.4,22.5,96,96,94,1.2,32,4
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,04/11/2006 3:00,04/11/2006,2006,11,4,3,0.6,1010.6,1011.4,1010.5,,23.6,22.7,23.6,22.7,23.5,22.7,94,96,94,1.9,39,4.2
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,04/11/2006 4:00,04/11/2006,2006,11,4,4,,1010,1010.6,1010,,23.6,22.8,23.7,22.8,23.6,22.6,95,95,94,1,357,4.2
304,SANTA TERESA,976,-19.988388,-40.579572,A613,Santa Teresa,ES,09/08/2007 0:00,09/08/2007,2007,8,9,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
